vehicle_id,date,is_booked,tmv,category_grouped,demand_supply_ratio,price
302205,2019-03-01,1,19525,compact,5.661455201443175,36.0
326416,2018-10-21,0,12762,suv,5.154048716260698,40.0
174075,2018-03-29,1,5669,midsize,7.810985460420032,30.0
233590,2018-12-28,1,7484,suv,8.137976346911959,34.0
238765,2018-10-17,0,18150,compact,4.5023320895522385,40.0
508104,2018-09-28,1,5148,suv,8.47261663286004,39.0
448045,2018-11-04,0,27993,van,5.148322147651006,89.0
333483,2018-08-22,0,14569,midsize,1.0508474576271187,27.0
298081,2018-09-03,1,5724,midsize,8.144833948339484,26.0
289235,2018-06-13,0,17755,midsize,1.2206477732793521,55.0
426430,2018-10-26,1,7115,midsize,7.291858678955453,32.0
428355,2018-10-22,1,22008,suv,0.9585824704681347,109.0
289235,2018-07-06,1,17755,midsize,1.9590797490224607,55.0
448045,2018-11-15,0,27993,van,4.88843537414966,89.0
388325,2019-02-11,0,8941,compact,7.414788732394366,40.0
448045,2018-11-05,0,27993,van,4.988590604026846,89.0
300476,2018-08-23,1,6353,suv,4.624178047546788,37.0
238765,2019-02-18,1,18150,compact,5.088780918727915,37.0
406331,2018-10-14,1,39102,suv,6.777404169468729,95.0
234096,2018-03-13,0,12149,midsize,10.0462074978204,60.0
326416,2018-02-26,1,12762,suv,7.6462765957446805,39.0
466729,2018-08-25,1,26808,van,14.980691056910569,86.0
497131,2019-01-22,0,3875,compact,6.68780487804878,25.0
456223,2018-09-12,0,9666,midsize,0.8634935234153446,52.0
326416,2018-11-16,0,12762,suv,4.315720808871494,40.0
302205,2018-11-06,1,19525,compact,5.088693297224103,35.0
428355,2018-09-16,0,22008,suv,1.1865300817980278,109.0
238765,2018-12-12,0,18150,compact,4.020368574199806,40.0
535905,2019-02-05,1,7857,upscale,5.189587168025243,25.0
391074,2018-12-16,1,8275,midsize,5.576681496990316,29.0
326416,2018-10-18,0,12762,suv,4.269430051813472,40.0
428355,2018-07-07,1,22008,suv,1.95270882406233,68.0
238765,2018-08-07,0,18150,compact,5.567728008634647,40.0
298081,2018-02-27,0,5724,midsize,5.781548250265112,24.0
333483,2019-02-18,0,14569,midsize,1.04378074490513,40.0
233590,2019-02-04,0,7484,suv,3.1055900621118013,40.0
466729,2018-12-18,0,26808,van,3.8493690851735014,81.0
428355,2018-07-15,1,22008,suv,1.782458011197014,68.0
298081,2018-04-27,1,5724,midsize,7.927991886409736,26.0
333483,2018-12-13,0,14569,midsize,0.6967868668443945,40.0
406331,2018-07-29,1,39102,suv,15.928629359286294,120.0
302205,2018-09-07,1,19525,compact,6.338319088319088,36.0
426430,2019-02-04,1,7115,midsize,4.1004243281471,36.0
535905,2019-01-15,0,7857,upscale,5.790072102052135,34.0
497131,2019-01-10,1,3875,compact,6.946488294314381,25.0
238765,2018-02-19,1,18150,compact,10.762951334379906,40.0
300476,2018-07-10,0,6353,suv,4.75716603569497,33.0
302205,2018-12-09,1,19525,compact,5.436848958333333,32.0
302205,2018-08-25,1,19525,compact,8.004347826086956,28.0
426430,2018-08-29,1,7115,midsize,6.803600654664485,30.0
333483,2018-10-07,0,14569,midsize,1.2470726857647838,37.0
302205,2018-05-19,1,19525,compact,13.231871083258728,28.0
497131,2018-11-06,1,3875,compact,6.122065727699531,25.0
406331,2018-08-18,1,39102,suv,16.07226107226107,99.0
388325,2018-04-11,0,8941,compact,8.811946902654867,39.0
300476,2018-09-28,0,6353,suv,4.09558466763707,37.0
233590,2018-11-17,0,7484,suv,4.543103448275862,33.0
289235,2018-10-12,0,17755,midsize,1.14783759929391,55.0
238765,2018-10-13,1,18150,compact,8.097779877184696,40.0
405192,2018-08-12,1,18802,suv,1.578545967006549,68.0
234096,2018-04-14,0,12149,midsize,7.80517380759903,59.0
302205,2018-07-08,0,19525,compact,10.504901960784315,35.0
300476,2018-05-31,1,6353,suv,4.177532013969732,31.0
174075,2018-02-27,1,5669,midsize,4.826377295492487,30.0
300476,2018-09-10,0,6353,suv,3.4504950495049505,37.0
302205,2018-10-11,1,19525,compact,5.5,29.0
304273,2018-05-23,0,4201,compact,10.991296779808529,38.0
333483,2018-08-05,0,14569,midsize,1.6860406517722157,27.0
233590,2018-02-23,0,7484,suv,6.309882747068677,43.0
326416,2018-04-09,0,12762,suv,6.235201262825572,45.0
406331,2019-02-19,1,39102,suv,8.065876152832674,101.0
388325,2018-10-10,0,8941,compact,5.217691776088459,41.0
487863,2018-12-28,1,10850,upscale,1.5284296028880866,35.0
302205,2018-08-09,1,19525,compact,7.941538461538461,28.0
456223,2019-01-15,0,9666,midsize,0.6862857142857143,52.0
405192,2018-06-01,1,18802,suv,1.5213111526725072,60.0
388325,2018-10-22,0,8941,compact,5.194501718213059,41.0
174075,2018-08-07,1,5669,midsize,12.2217125382263,38.0
456223,2018-11-30,0,9666,midsize,0.926581731807385,52.0
426430,2018-11-02,1,7115,midsize,6.179372197309417,32.0
426430,2019-02-17,1,7115,midsize,7.527581329561528,44.0
497131,2019-01-02,1,3875,compact,12.400667779632721,25.0
174075,2018-09-13,0,5669,midsize,6.967095851216023,27.0
388325,2018-04-26,0,8941,compact,8.80718954248366,39.0
497131,2018-09-10,0,3875,compact,9.534965034965035,30.0
238765,2018-06-30,1,18150,compact,9.901451027811367,40.0
326416,2018-08-02,1,12762,suv,6.658350658350658,45.0
289235,2018-08-16,0,17755,midsize,1.239917695473251,55.0
388325,2018-03-22,0,8941,compact,10.176129779837774,39.0
304273,2018-02-08,0,4201,compact,9.816722972972974,34.0
426430,2018-07-18,1,7115,midsize,9.256944444444445,33.0
426430,2019-03-03,0,7115,midsize,5.890449438202247,44.0
326416,2018-08-15,1,12762,suv,5.874829931972789,45.0
298081,2018-07-22,1,5724,midsize,11.50853889943074,26.0
304273,2018-02-23,1,4201,compact,12.873239436619718,36.0
174075,2018-08-19,1,5669,midsize,13.18266253869969,46.0
304273,2018-03-16,0,4201,compact,13.20704845814978,37.0
326416,2019-01-30,0,12762,suv,5.49615806805708,40.0
388325,2018-12-19,0,8941,compact,7.249466950959488,41.0
302205,2018-05-16,1,19525,compact,7.22791519434629,40.0
428355,2018-10-20,0,22008,suv,1.3218974396170304,109.0
388325,2018-04-28,0,8941,compact,9.073118279569892,39.0
391074,2018-11-10,1,8275,midsize,6.744559447983015,29.0
405192,2019-01-15,0,18802,suv,0.6862857142857143,50.0
388325,2019-01-12,0,8941,compact,7.495333811916726,41.0
428355,2018-08-07,0,22008,suv,1.221999163529904,109.0
333483,2019-02-24,0,14569,midsize,1.1376771325368158,40.0
233590,2019-02-18,1,7484,suv,4.5803237858032375,44.0
289235,2018-05-30,0,17755,midsize,1.127610901133877,55.0
391074,2019-01-13,1,8275,midsize,9.340983606557376,29.0
302205,2018-11-07,1,19525,compact,5.035859269282815,35.0
428355,2018-05-25,1,22008,suv,1.902318048385464,68.0
238765,2019-02-22,1,18150,compact,5.757682177348551,37.0
466729,2018-10-27,0,26808,van,8.322131147540984,65.0
406331,2018-11-26,0,39102,suv,4.163849154746424,87.0
497131,2019-02-23,0,3875,compact,10.49770290964778,25.0
233590,2018-03-17,0,7484,suv,7.084006462035541,49.0
174075,2018-04-17,1,5669,midsize,5.004739336492891,30.0
233590,2018-03-25,0,7484,suv,7.983579638752053,49.0
233590,2018-03-15,0,7484,suv,5.887987012987013,46.0
300476,2018-02-16,1,6353,suv,7.297929191716767,29.0
406331,2018-06-13,1,39102,suv,8.195063694267516,65.0
535905,2018-11-26,1,7857,upscale,5.561710137133638,43.0
416371,2018-08-15,0,38115,suv,12.478571428571428,120.0
300476,2018-08-22,1,6353,suv,4.48811330298432,31.0
405192,2019-02-24,1,18802,suv,1.1376771325368158,70.0
298081,2018-08-25,1,5724,midsize,9.696363636363637,26.0
388325,2018-12-12,0,8941,compact,5.038081805359662,41.0
300476,2018-06-20,1,6353,suv,4.625070581592321,31.0
238765,2018-11-21,1,18150,compact,10.344374086702386,39.0
333483,2018-05-17,0,14569,midsize,1.1832529151588258,30.0
298081,2018-08-27,1,5724,midsize,7.053587647593097,26.0
406331,2018-11-01,0,39102,suv,4.074385510996119,125.0
333483,2018-02-11,0,14569,midsize,1.0191629955947137,24.0
333483,2018-02-20,0,14569,midsize,0.8476690741956664,24.0
304273,2018-04-15,1,4201,compact,13.573438874230431,39.0
333483,2018-11-15,0,14569,midsize,0.7993287152752981,37.0
456223,2018-12-20,0,9666,midsize,0.9057120775662193,52.0
466729,2018-11-10,0,26808,van,6.485235434956105,65.0
428355,2018-10-07,1,22008,suv,1.2470726857647838,68.0
289235,2018-08-19,0,17755,midsize,1.5539491954586295,55.0
508104,2018-10-05,0,5148,suv,7.879765395894428,44.0
302205,2019-02-17,1,19525,compact,6.252126366950182,25.0
497131,2019-01-19,1,3875,compact,10.846029173419772,25.0
304273,2018-04-20,1,4201,compact,13.868838028169014,38.0
302205,2018-10-05,1,19525,compact,6.749653259361997,22.0
456223,2019-01-11,0,9666,midsize,0.8833514689880305,52.0
405192,2018-10-09,1,18802,suv,0.7815501943242649,75.0
300476,2018-05-09,1,6353,suv,3.824955647545831,31.0
326416,2018-06-20,1,12762,suv,5.889539136795904,40.0
391074,2018-09-26,0,8275,midsize,6.008901251738526,24.0
233590,2018-12-31,1,7484,suv,6.669322709163347,34.0
298081,2018-08-02,1,5724,midsize,8.533271719038817,26.0
326416,2018-03-18,0,12762,suv,8.18625099920064,39.0
428355,2019-02-19,1,22008,suv,0.847284122562674,85.0
448045,2018-08-13,0,27993,van,7.993754337265788,109.0
333483,2018-09-15,0,14569,midsize,1.2682162244819941,37.0
233590,2018-07-24,1,7484,suv,15.201680672268907,49.0
456223,2019-02-25,0,9666,midsize,0.9370357514751823,52.0
300476,2018-09-14,1,6353,suv,3.9461048505634495,31.0
405192,2018-09-01,1,18802,suv,1.609494519359672,60.0
416371,2018-05-29,1,38115,suv,6.857963875205255,69.0
426430,2019-03-05,0,7115,midsize,3.852367688022284,43.0
298081,2018-05-31,1,5724,midsize,7.336798336798337,26.0
233590,2018-03-19,0,7484,suv,5.766881028938907,49.0
508104,2018-10-18,0,5148,suv,5.843597262952102,44.0
333483,2018-05-09,0,14569,midsize,1.0021173623714459,30.0
466729,2019-01-01,1,26808,van,7.343673469387755,70.0
234096,2018-04-18,0,12149,midsize,6.980613893376414,59.0
388325,2018-11-22,0,8941,compact,5.200549450549451,41.0
391074,2018-05-27,1,8275,midsize,10.801129556734555,24.0
406331,2019-01-28,0,39102,suv,6.576150356448477,83.0
304273,2018-03-17,1,4201,compact,14.360392506690454,39.0
416371,2018-05-09,0,38115,suv,5.536025336500396,80.0
300476,2018-07-17,1,6353,suv,4.984491978609626,33.0
333483,2018-10-29,0,14569,midsize,0.9470246734397678,37.0
298081,2018-08-31,0,5724,midsize,8.39318600368324,26.0
174075,2018-07-04,1,5669,midsize,14.740805604203153,34.0
391074,2018-10-08,1,8275,midsize,6.083003412969283,19.0
333483,2018-04-14,0,14569,midsize,1.4952033368091762,30.0
428355,2018-10-08,1,22008,suv,0.9854805424528302,68.0
391074,2019-02-14,1,8275,midsize,9.594963273871983,29.0
300476,2018-11-02,1,6353,suv,3.4629803186504216,30.0
304273,2018-02-15,0,4201,compact,10.980869565217391,34.0
388325,2018-03-16,0,8941,compact,10.424206815511162,39.0
428355,2018-09-06,1,22008,suv,0.918027711123152,86.0
233590,2018-07-29,1,7484,suv,17.239549839228296,52.0
448045,2018-12-04,0,27993,van,4.368898186889819,109.0
388325,2018-04-10,0,8941,compact,8.649162011173184,39.0
466729,2018-11-12,0,26808,van,5.209377526273242,65.0
428355,2018-09-09,1,22008,suv,1.1576070218663381,86.0
391074,2018-08-22,1,8275,midsize,8.976286353467561,29.0
302205,2018-07-31,0,19525,compact,7.809782608695652,29.0
388325,2018-08-08,0,8941,compact,8.194640338504936,39.0
238765,2018-05-05,1,18150,compact,14.460674157303371,40.0
302205,2019-01-31,1,19525,compact,4.1786155747836835,25.0
302205,2018-11-02,1,19525,compact,6.7169939065673665,28.0
174075,2018-07-02,1,5669,midsize,14.2875,34.0
333483,2018-02-14,0,14569,midsize,0.9413659078289839,24.0
406331,2018-07-19,1,39102,suv,14.51233552631579,120.0
333483,2018-08-29,0,14569,midsize,1.0011166055192215,27.0
298081,2018-08-14,1,5724,midsize,7.511759172154281,26.0
238765,2019-01-05,1,18150,compact,4.972299168975069,41.0
487863,2019-02-17,0,10850,upscale,1.0055621771950736,19.0
487863,2018-09-27,1,10850,upscale,0.8389412292507851,25.0
428355,2018-10-31,0,22008,suv,0.8098327566320646,76.0
238765,2018-07-08,1,18150,compact,9.9933211900425,40.0
333483,2018-04-18,0,14569,midsize,1.004249144989118,30.0
300476,2019-02-13,0,6353,suv,5.32524639878696,28.0
406331,2018-11-18,0,39102,suv,5.284061696658098,87.0
300476,2018-12-20,1,6353,suv,3.5906998158379375,31.0
405192,2018-12-21,0,18802,suv,1.2199067533201469,60.0
388325,2018-07-21,1,8941,compact,9.591958302308266,39.0
289235,2018-08-24,0,17755,midsize,1.3917408906882591,55.0
174075,2018-04-12,1,5669,midsize,5.289099526066351,30.0
456223,2018-10-01,0,9666,midsize,0.8702273064923488,52.0
302205,2018-08-20,1,19525,compact,6.85285505124451,28.0
406331,2018-06-22,1,39102,suv,14.114163090128756,68.0
302205,2019-02-21,1,19525,compact,4.823312883435583,24.0
298081,2019-02-24,1,5724,midsize,8.652439024390244,25.0
238765,2018-11-19,1,18150,compact,6.83072546230441,39.0
388325,2018-07-06,1,8941,compact,11.755886970172684,39.0
391074,2018-06-29,0,8275,midsize,9.147387154182171,29.0
388325,2018-10-21,0,8941,compact,5.295439074200136,41.0
406331,2018-04-28,0,39102,suv,7.05863453815261,74.0
238765,2018-02-22,1,18150,compact,10.074672825250193,40.0
333483,2018-10-05,0,14569,midsize,1.208284023668639,37.0
233590,2018-08-23,1,7484,suv,11.707207207207206,32.0
428355,2018-11-23,1,22008,suv,1.7275343072155822,89.0
426430,2018-11-21,0,7115,midsize,10.410509031198686,30.0
174075,2018-06-22,1,5669,midsize,14.294425087108014,34.0
238765,2018-07-20,1,18150,compact,9.857309260337798,40.0
300476,2018-12-23,1,6353,suv,10.698618307426598,32.0
466729,2018-08-15,1,26808,van,12.421588594704684,73.0
391074,2018-07-16,1,8275,midsize,9.28978622327791,29.0
233590,2018-04-16,0,7484,suv,5.405320813771518,49.0
238765,2018-05-31,1,18150,compact,8.498243148278286,40.0
426430,2018-08-03,1,7115,midsize,11.096121416526138,32.0
388325,2018-05-28,0,8941,compact,8.17813383600377,39.0
300476,2018-09-23,1,6353,suv,4.2236328125,30.0
174075,2018-04-23,1,5669,midsize,5.92879746835443,30.0
233590,2018-10-05,0,7484,suv,5.880890052356021,33.0
300476,2018-08-30,0,6353,suv,3.978681209717402,37.0
234096,2018-03-09,0,12149,midsize,10.911894273127754,59.0
448045,2018-08-29,0,27993,van,5.977931034482759,109.0
238765,2018-02-24,1,18150,compact,14.24669260700389,40.0
174075,2018-10-12,0,5669,midsize,5.492975734355045,27.0
233590,2018-05-04,0,7484,suv,6.398782343987824,47.0
333483,2019-01-08,0,14569,midsize,0.7344966830112489,40.0
302205,2018-08-07,1,19525,compact,7.334615384615384,25.0
298081,2018-07-16,1,5724,midsize,9.147317073170731,26.0
456223,2019-01-26,0,9666,midsize,0.974375400384369,52.0
333483,2018-06-06,0,14569,midsize,1.2507271669575335,22.0
487863,2018-10-03,0,10850,upscale,0.6814159292035398,32.0
234096,2018-05-05,0,12149,midsize,6.8415213946117275,59.0
388325,2018-04-05,0,8941,compact,8.918367346938776,39.0
456223,2018-08-28,0,9666,midsize,0.9800224646983312,52.0
304273,2018-05-06,1,4201,compact,12.774734982332156,41.0
405192,2018-09-04,0,18802,suv,1.026421011368091,60.0
302205,2018-05-03,1,19525,compact,7.6034639927073835,26.0
233590,2018-09-22,1,7484,suv,8.252777777777778,37.0
405192,2018-12-09,0,18802,suv,0.8676884139482565,50.0
405192,2018-10-29,0,18802,suv,0.9470246734397678,50.0
466729,2018-10-05,1,26808,van,11.756159728122345,78.0
426430,2018-07-21,1,7115,midsize,13.585069444444445,33.0
298081,2018-10-21,1,5724,midsize,6.418166238217652,24.0
448045,2018-12-24,1,27993,van,10.63083451202263,109.0
174075,2018-07-08,1,5669,midsize,14.809847198641766,34.0
497131,2018-12-29,1,3875,compact,18.20508474576271,25.0
405192,2018-07-09,1,18802,suv,1.4973836160230964,60.0
302205,2018-04-13,1,19525,compact,10.83115671641791,25.0
333483,2018-11-07,0,14569,midsize,0.774488926746167,37.0
428355,2018-11-17,1,22008,suv,1.1262226029842222,68.0
388325,2019-01-04,0,8941,compact,9.400287976961843,41.0
300476,2018-08-14,1,6353,suv,4.714285714285714,29.0
406331,2018-11-15,0,39102,suv,3.9723827874116893,87.0
388325,2018-04-18,1,8941,compact,9.312087912087913,39.0
487863,2018-11-09,0,10850,upscale,0.6787271142109852,32.0
289235,2018-06-05,0,17755,midsize,1.2000194193611031,55.0
304273,2018-02-06,0,4201,compact,9.349917081260365,36.0
333483,2018-09-05,0,14569,midsize,0.8902173913043478,37.0
405192,2018-10-02,0,18802,suv,0.7628470171293562,48.0
233590,2018-10-27,1,7484,suv,5.114754098360656,37.0
302205,2018-12-24,1,19525,compact,9.890027322404372,28.0
405192,2018-11-22,1,18802,suv,1.5473420703872773,60.0
388325,2019-01-23,0,8941,compact,6.935277382645804,41.0
388325,2018-11-25,0,8941,compact,5.121379310344827,41.0
466729,2018-08-26,1,26808,van,14.019348268839105,86.0
428355,2018-10-15,1,22008,suv,0.9411506689085459,68.0
233590,2018-11-28,1,7484,suv,2.8940149625935163,40.0
302205,2018-10-25,1,19525,compact,5.682068965517241,20.0
304273,2018-02-19,1,4201,compact,14.851520572450806,37.0
428355,2018-09-30,0,22008,suv,1.1695447409733124,109.0
238765,2018-02-11,1,18150,compact,12.428350116189002,40.0
428355,2018-10-06,0,22008,suv,1.33483262055744,68.0
326416,2018-03-29,1,12762,suv,8.72128514056225,45.0
174075,2018-09-21,0,5669,midsize,7.87972027972028,27.0
300476,2019-01-11,0,6353,suv,6.0962962962962965,38.0
298081,2019-01-15,1,5724,midsize,5.834677419354839,24.0
238765,2018-10-05,1,18150,compact,7.565992292870906,38.0
406331,2018-11-19,0,39102,suv,5.003203074951954,87.0
456223,2018-11-02,0,9666,midsize,1.0682029628569383,52.0
174075,2018-09-14,0,5669,midsize,8.177650429799426,27.0
302205,2018-07-26,1,19525,compact,9.43015873015873,33.0
391074,2018-05-19,1,8275,midsize,10.479650655021834,23.0
238765,2018-05-03,1,18150,compact,8.624906785980611,40.0
326416,2019-02-24,1,12762,suv,8.318324607329844,40.0
333483,2018-11-01,0,14569,midsize,0.8344916529340116,37.0
388325,2018-09-04,0,8941,compact,5.849826989619377,41.0
300476,2018-11-26,1,6353,suv,3.307294117647059,31.0
487863,2019-02-03,0,10850,upscale,0.6991676575505351,38.0
298081,2018-07-25,1,5724,midsize,8.976744186046512,26.0
448045,2018-09-26,0,27993,van,5.032729805013927,82.0
174075,2018-10-20,0,5669,midsize,5.781653746770026,27.0
298081,2018-03-16,1,5724,midsize,7.539487179487179,24.0
388325,2018-04-17,1,8941,compact,9.251925192519252,39.0
298081,2018-07-31,1,5724,midsize,8.409897292250234,26.0
388325,2018-11-15,0,8941,compact,4.88843537414966,41.0
300476,2018-11-24,1,6353,suv,5.169114163903363,31.0
333483,2018-05-12,0,14569,midsize,1.6681568786831944,30.0
416371,2018-07-28,1,38115,suv,17.368506493506494,69.0
302205,2019-03-04,1,19525,compact,5.2009656004828,28.0
391074,2018-12-27,1,8275,midsize,16.69764705882353,10.0
300476,2018-09-02,0,6353,suv,5.070324189526184,37.0
391074,2019-02-06,1,8275,midsize,8.028699935746413,29.0
238765,2018-03-07,1,18150,compact,10.28854961832061,40.0
298081,2018-12-28,1,5724,midsize,18.263868065967017,26.0
388325,2018-09-01,0,8941,compact,6.404005524861878,41.0
406331,2018-06-06,1,39102,suv,7.049114331723027,65.0
233590,2019-02-06,0,7484,suv,3.015151515151515,41.0
302205,2018-09-11,0,19525,compact,4.904119318181818,35.0
428355,2018-06-07,1,22008,suv,1.360077519379845,68.0
406331,2018-06-30,1,39102,suv,18.46731448763251,100.0
302205,2018-06-17,1,19525,compact,11.141615986099044,35.0
456223,2018-10-26,0,9666,midsize,1.1492894431554523,52.0
238765,2019-02-07,1,18150,compact,4.072412261217237,38.0
302205,2018-08-24,1,19525,compact,7.751808972503618,30.0
333483,2018-11-18,0,14569,midsize,1.090870093658397,37.0
416371,2018-07-17,1,38115,suv,13.249575551782682,69.0
391074,2018-06-15,1,8275,midsize,9.165520628683694,29.0
487863,2018-12-11,0,10850,upscale,0.46310116086235487,38.0
300476,2018-09-08,0,6353,suv,4.169466403162056,37.0
234096,2018-02-27,0,12149,midsize,9.262867647058824,57.0
238765,2018-02-08,1,18150,compact,9.820251177394034,40.0
302205,2018-02-12,1,19525,compact,8.40857142857143,26.0
174075,2018-11-08,0,5669,midsize,3.8431618569636137,27.0
456223,2018-08-15,1,9666,midsize,1.171819605903207,42.0
326416,2019-02-23,1,12762,suv,8.852237252861602,40.0
426430,2018-10-06,1,7115,midsize,9.689210950080515,35.0
298081,2019-01-01,1,5724,midsize,12.778434268833086,26.0
238765,2019-03-06,1,18150,compact,4.5959252971137525,37.0
238765,2018-08-27,1,18150,compact,6.262303664921466,40.0
238765,2019-02-09,1,18150,compact,5.490821678321678,38.0
234096,2018-03-17,0,12149,midsize,10.503004291845494,60.0
289235,2018-05-21,0,17755,midsize,1.2869232319161796,55.0
304273,2018-02-18,1,4201,compact,17.043828264758496,37.0
238765,2018-03-20,1,18150,compact,10.769470404984423,40.0
406331,2018-09-10,0,39102,suv,8.210925644916541,100.0
300476,2018-06-07,1,6353,suv,4.307780979827089,31.0
300476,2018-09-17,1,6353,suv,3.52102919346858,31.0
326416,2018-11-18,0,12762,suv,4.776324395029431,40.0
406331,2018-08-20,1,39102,suv,12.651551312649165,99.0
300476,2018-07-25,1,6353,suv,5.472236911686938,33.0
406331,2019-03-06,1,39102,suv,7.783983849259758,105.0
238765,2018-09-29,1,18150,compact,7.289039767216295,38.0
416371,2018-10-15,0,38115,suv,5.547043010752688,111.0
405192,2018-09-23,1,18802,suv,1.2281777575895223,25.0
298081,2018-08-29,1,5724,midsize,6.072212065813528,26.0
289235,2018-09-12,0,17755,midsize,0.8634935234153446,55.0
448045,2018-11-14,0,27993,van,4.921821889870836,89.0
497131,2018-10-18,1,3875,compact,8.074750830564785,25.0
300476,2018-04-09,0,6353,suv,5.2956955708047415,27.0
487863,2018-10-12,0,10850,upscale,0.9154228855721394,32.0
302205,2018-04-24,1,19525,compact,8.548566142460684,28.0
289235,2018-07-29,0,17755,midsize,1.870832970667595,55.0
388325,2018-04-27,0,8941,compact,9.157549234135667,39.0
456223,2018-10-14,0,9666,midsize,1.1760310599956048,52.0
405192,2018-12-18,1,18802,suv,0.742749054224464,50.0
300476,2018-02-14,0,6353,suv,5.957219251336898,29.0
238765,2018-09-06,0,18150,compact,5.037392622536634,40.0
302205,2018-08-06,1,19525,compact,7.996934865900383,31.0
497131,2018-12-07,0,3875,compact,7.798657718120805,35.0
391074,2018-07-29,1,8275,midsize,11.019081600992864,29.0
238765,2018-05-09,1,18150,compact,8.228464419475655,40.0
428355,2018-08-29,1,22008,suv,1.0011166055192215,86.0
302205,2018-05-08,1,19525,compact,7.332425068119891,30.0
298081,2018-04-25,1,5724,midsize,6.5070707070707074,26.0
233590,2018-09-09,1,7484,suv,7.1849217638691325,37.0
391074,2018-09-06,1,8275,midsize,6.603892386949055,29.0
416371,2018-05-08,0,38115,suv,5.410339256865913,80.0
302205,2018-05-02,1,19525,compact,6.996336996336996,32.0
428355,2018-05-29,1,22008,suv,1.2432080200501252,68.0
233590,2018-04-11,0,7484,suv,4.960380348652932,45.0
405192,2019-02-04,1,18802,suv,0.8574730354391371,70.0
233590,2018-04-10,0,7484,suv,4.806603773584905,48.0
428355,2018-07-11,0,22008,suv,1.353256499597963,89.0
233590,2018-11-08,0,7484,suv,3.8431618569636137,33.0
233590,2019-02-12,0,7484,suv,3.4455696202531647,41.0
174075,2018-02-12,1,5669,midsize,5.269736842105263,30.0
448045,2018-12-14,0,27993,van,5.611705924339757,109.0
406331,2018-05-31,0,39102,suv,6.552177485620378,65.0
233590,2018-06-07,0,7484,suv,8.8064,49.0
302205,2018-10-31,1,19525,compact,4.914402173913044,28.0
487863,2018-11-08,0,10850,upscale,0.5326415910073498,32.0
300476,2018-08-12,1,6353,suv,6.009230769230769,34.0
406331,2019-02-07,1,39102,suv,7.387953367875648,83.0
233590,2018-02-25,0,7484,suv,5.983193277310924,47.0
405192,2019-01-11,1,18802,suv,0.8833514689880305,60.0
333483,2018-05-15,0,14569,midsize,1.0439117735925068,30.0
448045,2018-11-23,0,27993,van,5.5038167938931295,89.0
234096,2018-02-13,0,12149,midsize,8.95503597122302,57.0
508104,2018-12-14,1,5148,suv,5.048,38.0
497131,2019-01-09,1,3875,compact,6.357262103505843,25.0
233590,2018-04-28,0,7484,suv,7.004665629860031,47.0
233590,2018-05-07,0,7484,suv,5.54364471669219,49.0
174075,2018-11-09,0,5669,midsize,4.523989898989899,27.0
406331,2018-08-02,0,39102,suv,12.620941558441558,120.0
233590,2019-01-23,0,7484,suv,3.130876747141042,40.0
388325,2018-05-22,0,8941,compact,8.327552986512524,39.0
448045,2019-01-03,1,27993,van,9.913074204946996,109.0
238765,2019-01-08,0,18150,compact,3.734979040521658,40.0
497131,2018-11-08,1,3875,compact,6.601880877742946,25.0
302205,2019-01-20,1,19525,compact,5.471534653465347,21.0
388325,2018-09-29,0,8941,compact,5.013736263736264,41.0
508104,2018-11-26,1,5148,suv,6.24721189591078,44.0
326416,2018-12-01,0,12762,suv,3.633974358974359,40.0
391074,2018-10-02,0,8275,midsize,5.162199124726477,14.0
234096,2018-03-28,0,12149,midsize,8.393760539629005,59.0
456223,2018-08-06,0,9666,midsize,1.4287037816895478,42.0
428355,2018-08-19,0,22008,suv,1.5539491954586295,109.0
388325,2018-04-24,1,8941,compact,8.634490238611713,39.0
326416,2018-10-06,0,12762,suv,5.196015424164524,40.0
233590,2018-08-28,1,7484,suv,8.589442815249267,32.0
300476,2018-10-29,1,6353,suv,3.232876712328767,30.0
238765,2018-05-19,1,18150,compact,12.038434163701067,40.0
426430,2018-12-02,1,7115,midsize,5.789049919484702,31.0
405192,2018-10-06,1,18802,suv,1.33483262055744,50.0
238765,2019-02-25,1,18150,compact,4.373545885394226,37.0
388325,2018-12-17,0,8941,compact,6.193142057382786,41.0
497131,2018-09-07,0,3875,compact,11.089655172413794,25.0
497131,2019-01-05,1,3875,compact,9.281879194630873,25.0
426430,2018-07-09,1,7115,midsize,10.458407079646017,33.0
174075,2018-06-03,0,5669,midsize,7.766881028938907,34.0
391074,2018-10-16,1,8275,midsize,5.152923937658186,29.0
388325,2019-02-12,0,8941,compact,7.337959750173491,39.0
406331,2018-10-27,1,39102,suv,6.18610747051114,90.0
426430,2018-10-13,1,7115,midsize,8.326053042121686,35.0
233590,2018-06-14,1,7484,suv,10.9376026272578,49.0
289235,2018-08-22,0,17755,midsize,1.0508474576271187,55.0
416371,2018-07-20,1,38115,suv,16.77456647398844,69.0
326416,2018-12-07,0,12762,suv,3.539164490861619,40.0
448045,2018-12-29,1,27993,van,14.043478260869565,109.0
300476,2018-04-17,1,6353,suv,4.965986394557823,29.0
497131,2018-12-04,0,3875,compact,5.766556291390729,35.0
302205,2018-05-05,1,19525,compact,12.901189387008234,30.0
405192,2019-01-22,0,18802,suv,0.710239806447022,60.0
416371,2018-07-14,1,38115,suv,16.788445199660153,69.0
333483,2018-05-13,0,14569,midsize,1.548124809431853,30.0
